LocationDimKey,Country,Latitude,Longitude,Region
9835,Czech Republic,50.1015,15.0948,Central Europe
9836,France,46.3343,2.6225,Western Europe
9837,Netherlands,52.6003,5.1754,Western Europe
9838,Netherlands,51.9859,4.9396,Western Europe
9839,Poland,52.1233,19.2906,Central Europe
9840,Denmark,56.5879,9.0843,Northern Europe
9841,Sweden,60.0897,18.6869,Northern Europe
9842,United Kingdom,55.1607,-3.2579,Western Europe
9843,United Kingdom,55.2592,-3.3473,Western Europe
9844,Portugal,39.498,-8.1342,Southern Europe
9845,Belgium,50.4787,4.5237,Western Europe
9846,Spain,40.4104,-3.3634,Southern Europe
9847,Belgium,50.1069,4.966,Western Europe
9848,Poland,52.0966,19.0508,Central Europe
9849,Sweden,60.1557,18.7979,Northern Europe
9850,France,46.2272,2.5884,Western Europe
9851,Germany,51.0607,10.1209,Central Europe
9852,Switzerland,47.0546,8.3727,Central Europe
9853,Switzerland,46.9136,7.9482,Central Europe
9854,Denmark,56.5808,9.7791,Northern Europe
9855,Austria,47.4155,14.6407,Central Europe
9856,Portugal,38.9836,-8.007,Southern Europe
9857,Belgium,50.8865,4.5676,Western Europe
9858,Denmark,56.0605,9.7693,Northern Europe
9859,Austria,47.4329,14.7431,Central Europe
9860,Norway,60.2581,8.5164,Northern Europe
9861,Netherlands,52.5586,5.4885,Western Europe
9862,Switzerland,46.493,8.1649,Central Europe
9863,Denmark,56.7285,9.0681,Northern Europe
9864,France,46.1941,2.5968,Western Europe
9865,Switzerland,46.8294,8.1912,Central Europe
9866,Switzerland,47.2579,7.7809,Central Europe
9867,Portugal,39.6605,-8.106,Southern Europe
9868,Sweden,59.9843,18.7105,Northern Europe
9869,United Kingdom,54.9925,-3.2517,Western Europe
9870,Switzerland,46.3832,8.1988,Central Europe
9871,Poland,52.1182,18.6889,Central Europe
9872,Austria,47.3244,14.3232,Central Europe
9873,Portugal,39.6075,-8.3021,Southern Europe
9874,United Kingdom,55.5171,-3.1214,Western Europe
9875,Norway,60.2833,8.5482,Northern Europe
9876,Netherlands,52.2903,5.6036,Western Europe
9877,Austria,47.1513,14.7478,Central Europe
9878,Austria,47.1608,14.1567,Central Europe
9879,France,46.4876,2.5533,Western Europe
9880,Portugal,39.1126,-8.5449,Southern Europe
9881,Poland,51.7659,19.141,Central Europe
9882,Spain,40.8205,-3.288,Southern Europe
9883,Czech Republic,50.1866,15.1634,Central Europe
9884,Czech Republic,49.5219,15.5104,Central Europe
9885,Portugal,39.6273,-8.3046,Southern Europe
9886,Sweden,60.6268,18.6796,Northern Europe
9887,France,46.5475,1.9882,Western Europe
9888,Sweden,59.6972,18.8786,Northern Europe
9889,Czech Republic,49.4571,15.2985,Central Europe
9890,Denmark,56.5953,9.9593,Northern Europe
9891,Belgium,50.8278,4.5602,Western Europe
9892,Spain,40.8437,-4.1644,Southern Europe
9893,United Kingdom,54.925,-3.0207,Western Europe
9894,Italy,41.6188,12.7969,Southern Europe
9895,Sweden,60.5726,18.5297,Northern Europe
9896,United Kingdom,55.2603,-3.6603,Western Europe
9897,Germany,51.3189,10.1119,Central Europe
9898,Italy,42.0198,12.7078,Southern Europe
9899,Sweden,59.6674,18.4865,Northern Europe
9900,Czech Republic,49.3209,15.3759,Central Europe
9901,United Kingdom,55.4472,-3.4106,Western Europe
9902,Netherlands,51.9026,5.4662,Western Europe
9903,Germany,51.0567,10.2241,Central Europe
9904,Spain,40.4221,-3.6422,Southern Europe
9905,Netherlands,52.5505,5.0599,Western Europe
9906,United Kingdom,55.6543,-3.4709,Western Europe
9907,Poland,51.9072,18.9892,Central Europe
9908,Switzerland,46.5801,8.7236,Central Europe
9909,Norway,60.45,8.6814,Northern Europe
9910,Portugal,39.4323,-8.1648,Southern Europe
9911,Austria,47.5651,14.8821,Central Europe
9912,Italy,42.1574,12.6928,Southern Europe
9913,United Kingdom,55.7048,-3.5244,Western Europe
9914,Germany,50.7558,10.0355,Central Europe
9915,Denmark,55.9413,9.5512,Northern Europe
9916,Austria,47.329,14.8253,Central Europe
9917,Sweden,59.7107,18.2192,Northern Europe
9918,Netherlands,51.9655,5.3059,Western Europe
9919,Poland,52.1246,19.3889,Central Europe
9920,France,45.9041,2.1924,Western Europe
9921,France,46.4756,2.0403,Western Europe
9922,Belgium,50.0627,4.8244,Western Europe
9923,Poland,51.6121,19.0257,Central Europe
9924,Denmark,56.3722,9.2625,Northern Europe
9925,Poland,51.8205,19.0162,Central Europe
9926,United Kingdom,55.8044,-2.9611,Western Europe
9927,Sweden,60.2328,18.6465,Northern Europe
9928,United Kingdom,55.6471,-3.1013,Western Europe
9929,Germany,51.2117,10.7611,Central Europe
9930,United Kingdom,55.8211,-3.8548,Western Europe
9931,Italy,41.9588,12.5437,Southern Europe
9932,Austria,47.4191,14.2458,Central Europe
9933,Belgium,50.7296,4.0363,Western Europe
9934,Czech Republic,49.3902,15.8352,Central Europe
9935,United Kingdom,55.5892,-3.7723,Western Europe
9936,Sweden,60.3683,18.641,Northern Europe
9937,France,45.8127,1.9675,Western Europe
9938,Switzerland,46.4183,7.9521,Central Europe
9939,Germany,51.1653,10.3354,Central Europe
9940,Switzerland,46.5137,8.1809,Central Europe
9941,Austria,47.167,14.8867,Central Europe
9942,Czech Republic,49.3228,15.7997,Central Europe
9943,Switzerland,46.4348,8.6139,Central Europe
9944,Netherlands,52.1381,5.3296,Western Europe
9945,Norway,60.8124,8.2448,Northern Europe
9946,Portugal,39.1094,-7.8023,Southern Europe
9947,Italy,42.3706,13.0144,Southern Europe
9948,Netherlands,51.9929,5.42,Western Europe
9949,Netherlands,51.7804,5.5234,Western Europe
9950,Norway,60.6192,8.6552,Northern Europe
9951,Denmark,56.1877,9.6111,Northern Europe
9952,Belgium,50.7144,4.405,Western Europe
9953,Czech Republic,49.8549,15.8714,Central Europe
9954,Sweden,60.1673,18.2233,Northern Europe
9955,Denmark,56.3273,9.87,Northern Europe
9956,United Kingdom,55.4827,-3.7103,Western Europe
9957,Czech Republic,49.9762,15.5475,Central Europe
9958,France,45.929,1.851,Western Europe
9959,Poland,51.6046,19.1629,Central Europe
9960,Belgium,50.1314,4.7442,Western Europe
9961,United Kingdom,55.8541,-3.7994,Western Europe
9962,Norway,60.3697,8.4646,Northern Europe
9963,Czech Republic,50.2731,15.142,Central Europe
9964,Spain,40.6635,-3.3853,Southern Europe
9965,Czech Republic,49.3927,15.7066,Central Europe
9966,Belgium,50.7169,4.967,Western Europe
9967,Netherlands,52.143,5.3274,Western Europe
9968,Italy,41.6166,12.7975,Southern Europe
9969,Italy,41.4823,13.0197,Southern Europe
9970,Spain,40.6546,-4.2043,Southern Europe
9971,Denmark,56.0558,9.4518,Northern Europe
9972,Czech Republic,50.1553,15.7187,Central Europe
9973,Denmark,56.1014,9.9083,Northern Europe
9974,Germany,51.5014,10.8458,Central Europe
9975,Italy,41.5212,12.5655,Southern Europe
9976,Germany,50.7489,10.3855,Central Europe
9977,Sweden,60.5585,18.5464,Northern Europe
9978,Germany,51.4878,10.5807,Central Europe
9979,Spain,40.9451,-3.6114,Southern Europe
9980,Belgium,50.4976,4.6005,Western Europe
9981,Italy,42.1803,12.9871,Southern Europe
9982,Belgium,50.8672,4.2554,Western Europe
9983,Portugal,38.9169,-8.0792,Southern Europe
9984,Switzerland,46.3698,7.7704,Central Europe
9985,Norway,60.0298,8.1712,Northern Europe
9986,Sweden,60.4511,18.2833,Northern Europe
9987,Germany,51.2562,10.7576,Central Europe
9988,France,46.187,2.1366,Western Europe
9989,Switzerland,46.9734,8.1972,Central Europe
9990,United Kingdom,55.5797,-3.0339,Western Europe
9991,United Kingdom,55.5742,-3.1734,Western Europe
9992,Czech Republic,50.3058,15.3178,Central Europe
9993,Denmark,56.6882,9.7765,Northern Europe
9994,Austria,47.3427,14.6401,Central Europe
9995,Denmark,56.6932,9.5201,Northern Europe
9996,Poland,52.1757,18.7446,Central Europe
9997,Netherlands,52.0576,5.2291,Western Europe
9998,Sweden,60.0133,18.8379,Northern Europe
9999,Austria,47.415,14.6332,Central Europe
10000,France,46.3798,1.8518,Western Europe
10001,Switzerland,46.3988,8.3999,Central Europe
10002,Spain,40.8851,-3.8491,Southern Europe
10003,Italy,42.2815,12.1902,Southern Europe
10004,United Kingdom,55.6513,-2.9732,Western Europe
10005,Austria,47.7297,14.0899,Central Europe
10006,Switzerland,46.9642,7.8728,Central Europe
10007,Portugal,39.8191,-8.5709,Southern Europe
10008,Czech Republic,49.5878,15.1697,Central Europe
10009,Austria,47.3561,15.0223,Central Europe
10010,Italy,42.1198,12.775,Southern Europe
10011,Czech Republic,49.7068,15.4554,Central Europe
10012,Belgium,50.9183,4.4332,Western Europe
10013,Spain,40.1132,-4.1277,Southern Europe
10014,Czech Republic,49.8518,15.9208,Central Europe
10015,Germany,51.0585,10.7504,Central Europe
10016,Poland,51.4953,19.3947,Central Europe
10017,Norway,60.1057,8.6974,Northern Europe
10018,Austria,47.7899,15.0219,Central Europe
10019,Austria,47.4148,14.1982,Central Europe
10020,Netherlands,52.139,5.5329,Western Europe
10021,Germany,51.665,10.422,Central Europe
10022,Spain,40.6329,-4.1487,Southern Europe
10023,Spain,40.3878,-3.7107,Southern Europe
10024,United Kingdom,55.6629,-3.931,Western Europe
10025,Netherlands,52.5023,5.0031,Western Europe
10026,Austria,47.3859,14.7745,Central Europe
10027,Italy,41.9915,12.6362,Southern Europe
10028,Switzerland,47.1006,8.2364,Central Europe
10029,Sweden,60.0566,18.2562,Northern Europe
10030,Italy,42.073,12.0766,Southern Europe
10031,Czech Republic,49.3834,15.4568,Central Europe
10032,Denmark,55.7788,9.6029,Northern Europe
10033,Sweden,59.9321,18.1973,Northern Europe
10034,Spain,40.0396,-4.0645,Southern Europe
10035,Switzerland,46.6408,8.4215,Central Europe
10036,Italy,41.5569,12.6137,Southern Europe
10037,France,45.7519,2.232,Western Europe
10038,Sweden,59.9292,18.5807,Northern Europe
10039,Belgium,50.316,4.058,Western Europe
10040,Belgium,50.6378,4.9626,Western Europe
10041,Italy,41.7906,12.1444,Southern Europe
10042,Norway,60.5964,8.7143,Northern Europe
10043,Norway,60.867,8.1006,Northern Europe
10044,Switzerland,46.8632,7.9996,Central Europe
10045,Italy,42.2072,12.4318,Southern Europe
10046,Denmark,56.2686,9.0833,Northern Europe
10047,Switzerland,46.9291,8.1317,Central Europe
10048,Belgium,50.8041,4.887,Western Europe
10049,Denmark,55.9109,9.4248,Northern Europe
10050,Netherlands,51.6721,5.5851,Western Europe
10051,Czech Republic,49.4827,15.4499,Central Europe
10052,Poland,51.5354,19.2108,Central Europe
10053,Switzerland,47.1981,7.7309,Central Europe
10054,Germany,51.4084,10.6318,Central Europe
10055,Czech Republic,49.973,15.0998,Central Europe
10056,Austria,47.348,14.6485,Central Europe
10057,Sweden,60.1207,18.1606,Northern Europe
10058,Denmark,56.5166,9.4689,Northern Europe
10059,Poland,52.197,18.809,Central Europe
10060,Poland,51.7694,19.0878,Central Europe
10061,Denmark,55.7932,9.0492,Northern Europe
10062,Portugal,39.2566,-8.4249,Southern Europe
10063,Germany,50.7283,10.1403,Central Europe
10064,Poland,51.7144,18.7691,Central Europe
10065,Austria,47.95,14.9572,Central Europe
10066,France,46.657,2.3528,Western Europe
10067,Norway,60.0781,8.6157,Northern Europe
10068,France,46.0053,2.6604,Western Europe
10069,Netherlands,51.8662,5.5966,Western Europe
10070,Denmark,56.3527,9.8977,Northern Europe
10071,Norway,60.2445,8.2084,Northern Europe
10072,United Kingdom,55.1883,-3.4536,Western Europe
10073,Portugal,39.071,-7.9558,Southern Europe
10074,Italy,42.3531,12.9693,Southern Europe
10075,Austria,47.9063,14.445,Central Europe
10076,Sweden,60.0003,18.7808,Northern Europe
10077,United Kingdom,55.1016,-3.7856,Western Europe
10078,Austria,47.5299,14.4207,Central Europe
10079,Spain,40.3086,-3.9799,Southern Europe
10080,Switzerland,46.5393,8.2362,Central Europe
10081,Italy,42.1959,12.391,Southern Europe
10082,Austria,47.6887,14.6646,Central Europe
10083,Belgium,50.1529,4.0901,Western Europe
10084,Belgium,50.9391,4.261,Western Europe
10085,Austria,47.3759,14.55,Central Europe
10086,Portugal,39.2747,-7.7899,Southern Europe
10087,Norway,60.8093,8.4265,Northern Europe
10088,Spain,40.6008,-3.8384,Southern Europe
10089,Portugal,39.2867,-8.5545,Southern Europe
10090,United Kingdom,55.6329,-3.8312,Western Europe
10091,Czech Republic,49.3859,15.1046,Central Europe
10092,Spain,40.4445,-3.6908,Southern Europe
10093,Netherlands,52.1876,4.909,Western Europe
10094,France,46.533,2.4089,Western Europe
10095,Belgium,50.9199,4.2236,Western Europe
10096,Italy,42.174,12.8613,Southern Europe
10097,Denmark,56.0064,9.0165,Northern Europe
10098,Poland,51.8883,19.2746,Central Europe
10099,Poland,51.4929,19.118,Central Europe
10100,Czech Republic,49.9579,15.0403,Central Europe
10101,Austria,47.6416,15.0487,Central Europe
10102,Norway,60.9032,8.9226,Northern Europe
10103,Denmark,56.7533,9.1227,Northern Europe
10104,France,46.2819,2.4601,Western Europe
10105,Portugal,38.9027,-7.9597,Southern Europe
10106,Germany,50.8709,10.1805,Central Europe
10107,Switzerland,46.4827,7.7977,Central Europe
10108,Poland,52.2542,18.6942,Central Europe
10109,Germany,51.6317,10.5557,Central Europe
10110,Czech Republic,49.3363,15.5361,Central Europe
10111,France,46.4508,2.6853,Western Europe
10112,Portugal,39.204,-7.997,Southern Europe
10113,Spain,40.3207,-3.975,Southern Europe
10114,Austria,47.7094,14.7155,Central Europe
10115,Portugal,39.7652,-7.7626,Southern Europe
10116,United Kingdom,55.4588,-3.2682,Western Europe
10117,Austria,47.0691,14.8553,Central Europe
10118,Belgium,50.647,4.5364,Western Europe
10119,Sweden,60.0065,18.7696,Northern Europe
10120,France,46.2255,2.0259,Western Europe
10121,Norway,60.1458,8.6976,Northern Europe
10122,Netherlands,52.4218,5.1839,Western Europe
10123,Poland,51.9717,19.554,Central Europe
10124,United Kingdom,55.5841,-3.4915,Western Europe
10125,Portugal,39.0853,-8.4998,Southern Europe
10126,Netherlands,51.9086,5.5696,Western Europe
10127,Poland,52.3759,19.3708,Central Europe
10128,United Kingdom,55.1084,-3.6714,Western Europe
10129,Denmark,56.7496,9.2201,Northern Europe
10130,Italy,41.9911,12.5629,Southern Europe
10131,Norway,60.0513,8.2588,Northern Europe
10132,Denmark,56.6073,9.9219,Northern Europe
10133,Austria,47.5091,14.3219,Central Europe
10134,Belgium,50.7699,4.3769,Western Europe
10135,Netherlands,52.6025,5.5705,Western Europe
10136,Norway,60.2551,8.8583,Northern Europe
10137,Germany,50.9748,9.9636,Central Europe
10138,Italy,41.5212,12.9523,Southern Europe
10139,Poland,51.8152,19.5962,Central Europe
10140,Switzerland,46.8078,8.3723,Central Europe
10141,Czech Republic,49.8566,15.3131,Central Europe
10142,Italy,41.4066,12.3483,Southern Europe
10143,Czech Republic,49.6923,15.6554,Central Europe
10144,Czech Republic,49.648,15.294,Central Europe
10145,Spain,40.2451,-4.1311,Southern Europe
10146,Norway,60.9047,8.5843,Northern Europe
10147,Netherlands,52.2763,5.5697,Western Europe
10148,Poland,51.7233,19.5701,Central Europe
10149,France,46.5377,2.4306,Western Europe
10150,Netherlands,52.0852,5.1542,Western Europe
10151,Italy,41.4775,12.5614,Southern Europe
10152,Sweden,60.0053,18.9152,Northern Europe
10153,Italy,41.8069,12.767,Southern Europe
10154,France,46.4816,2.2372,Western Europe
10155,Italy,41.638,13.02,Southern Europe
10156,Norway,60.5556,7.9908,Northern Europe
10157,Czech Republic,49.5194,15.6718,Central Europe
10158,United Kingdom,55.2604,-3.1726,Western Europe
10159,Norway,60.1379,8.1583,Northern Europe
10160,Germany,51.2188,10.6607,Central Europe
10161,Portugal,39.645,-8.5409,Southern Europe
10162,Austria,47.8728,14.5229,Central Europe
10163,Czech Republic,50.1424,15.8285,Central Europe
10164,Portugal,39.5025,-7.8312,Southern Europe
10165,Czech Republic,49.469,15.7971,Central Europe
10166,Portugal,39.5567,-7.98,Southern Europe
10167,Belgium,50.8293,4.388,Western Europe
10168,Czech Republic,49.4158,15.4857,Central Europe
10169,Sweden,60.0026,18.595,Northern Europe
10170,France,46.5222,1.8142,Western Europe
10171,Belgium,50.0688,4.4305,Western Europe
10172,Italy,41.7982,12.9575,Southern Europe
10173,Portugal,39.5799,-8.6089,Southern Europe
10174,United Kingdom,55.4061,-3.2329,Western Europe
10175,Spain,40.4714,-3.564,Southern Europe
10176,Germany,51.3852,10.8912,Central Europe
10177,Czech Republic,49.3582,15.3284,Central Europe
10178,Netherlands,52.6189,4.8916,Western Europe
10179,Switzerland,46.5873,8.1511,Central Europe
10180,Denmark,56.4372,9.4935,Northern Europe
10181,Belgium,50.4045,4.4949,Western Europe
10182,Switzerland,47.0458,8.1264,Central Europe
10183,Czech Republic,49.4962,15.4268,Central Europe
10184,United Kingdom,55.598,-3.6938,Western Europe
10185,France,46.6229,2.7126,Western Europe
10186,Czech Republic,49.7303,15.7536,Central Europe
10187,Poland,51.6087,19.1885,Central Europe
10188,Italy,41.9735,12.1763,Southern Europe
10189,Austria,47.701,14.4827,Central Europe
10190,Poland,52.0138,19.3442,Central Europe
10191,Switzerland,46.631,7.7675,Central Europe
10192,Austria,47.2503,14.1365,Central Europe
10193,Norway,59.9769,8.9508,Northern Europe
10194,France,46.2756,1.8235,Western Europe
10195,Norway,60.778,8.7919,Northern Europe
10196,Czech Republic,49.9172,15.8064,Central Europe
10197,Poland,51.991,19.4673,Central Europe
10198,Italy,42.0629,12.1709,Southern Europe
10199,Germany,51.0776,10.6687,Central Europe
10200,Denmark,55.7717,9.5477,Northern Europe
10201,France,46.4966,2.122,Western Europe
10202,Denmark,56.2058,9.3025,Northern Europe
10203,Poland,51.6074,18.9452,Central Europe
10204,Poland,52.2555,18.6844,Central Europe
10205,Czech Republic,49.4403,15.3968,Central Europe
10206,Italy,41.6299,12.508,Southern Europe
10207,Spain,40.0488,-3.2911,Southern Europe
10208,Sweden,59.8615,18.4874,Northern Europe
10209,Czech Republic,49.9615,15.0787,Central Europe
10210,Spain,40.2627,-4.1103,Southern Europe
10211,Portugal,38.9543,-7.7345,Southern Europe
10212,Norway,60.8562,8.2193,Northern Europe
10213,Switzerland,46.6088,8.285,Central Europe
10214,Portugal,39.6919,-8.3372,Southern Europe
10215,Poland,51.7103,18.7844,Central Europe
10216,United Kingdom,55.4619,-2.9975,Western Europe
10217,Norway,60.0074,8.7521,Northern Europe
10218,Austria,47.0735,14.8843,Central Europe
10219,Netherlands,52.112,5.0734,Western Europe
10220,France,45.777,2.4216,Western Europe
10221,Poland,51.8625,19.3429,Central Europe
10222,Spain,40.0299,-3.5227,Southern Europe
10223,Austria,47.5735,14.8486,Central Europe
10224,Norway,60.1654,8.1358,Northern Europe
10225,Germany,50.8842,10.4167,Central Europe
10226,Czech Republic,49.8439,15.3668,Central Europe
10227,Spain,40.6605,-3.5468,Southern Europe
10228,Austria,47.6221,14.66,Central Europe
10229,Czech Republic,49.4328,15.5785,Central Europe
10230,France,46.3519,1.9038,Western Europe
10231,Portugal,39.8512,-8.0448,Southern Europe
10232,Portugal,39.7492,-7.8761,Southern Europe
